Date & Time,PM2.5 (ug/m3),PM10 (ug/m3),O3 (ppb),NO (ppb),NO2 (ppb),SO2 (ppb)
24-12-2019 11:00,7.3,49.4,31.6,0.0,0.6,0.0
24-12-2019 12:00,7.8,54.3,31.9,0.0,0.6,0.0
24-12-2019 13:00,9.8,71.8,31.9,0.3,1.2,0.0
24-12-2019 14:00,10.6,76.8,31.2,0.2,1.4,0.0
24-12-2019 15:00,10.9,76.5,31.3,0.0,0.8,0.0
24-12-2019 16:00,13.3,89.4,31.1,0.0,0.7,0.0
24-12-2019 17:00,15.2,102.9,30.3,0.0,0.6,0.0
24-12-2019 18:00,12.3,68.0,27.4,0.0,2.0,0.0
24-12-2019 19:00,14.5,79.0,22.1,0.0,5.4,0.0
24-12-2019 20:00,17.5,77.1,8.0,3.6,18.8,0.0
24-12-2019 21:00,18.0,58.4,14.4,0.2,12.4,0.0
24-12-2019 22:00,Down,45.1,7.6,0.6,17.5,0.0
24-12-2019 23:00,Down,46.0,1.3,7.8,24.6,0.0
24-12-2019 24:00,Down,35.8,2.1,3.4,18.0,0.0
25-12-2019 01:00,Down,26.6,3.9,3.8,18.4,0.0
25-12-2019 02:00,Down,21.6,23.1,0.0,3.6,0.0
25-12-2019 03:00,Down,14.8,25.3,0.0,3.6,0.1
25-12-2019 04:00,Down,9.1,16.5,0.1,10.8,0.1
25-12-2019 05:00,Down,5.3,14.1,0.1,12.0,0.2
25-12-2019 06:00,Down,5.2,21.4,0.1,6.5,0.2
25-12-2019 07:00,Down,5.5,26.0,0.1,4.5,0.1
25-12-2019 08:00,Down,5.4,27.4,0.1,4.2,0.7
25-12-2019 09:00,Down,4.8,26.4,0.2,4.5,1.5
25-12-2019 10:00,Down,6.4,27.0,0.5,4.1,1.2
25-12-2019 11:00,Down,10.9,27.4,0.6,3.7,1.3
25-12-2019 12:00,Calib,11.7,27.8,0.7,3.6,1.7
25-12-2019 13:00,Calib,15.9,26.9,0.8,4.8,2.1
25-12-2019 14:00,Down,16.5,26.6,0.8,4.8,2.4
25-12-2019 15:00,Down,22.0,26.2,0.7,5.5,2.3
25-12-2019 16:00,Down,16.7,25.1,0.3,5.9,2.4
25-12-2019 17:00,Down,16.5,25.1,0.1,5.7,1.7
25-12-2019 18:00,Down,17.8,23.0,0.1,7.2,2.6
25-12-2019 19:00,Down,16.1,23.9,0.0,5.8,1.9
25-12-2019 20:00,Down,13.5,23.6,0.0,5.8,2.4
25-12-2019 21:00,Down,11.5,23.0,0.1,6.1,2.5
25-12-2019 22:00,Down,12.4,22.9,0.1,5.6,2.0
25-12-2019 23:00,Calib,8.7,23.4,0.1,4.5,1.5
25-12-2019 24:00,4.3,7.3,24.5,0.0,3.5,1.1
26-12-2019 01:00,3.9,5.3,25.3,0.0,3.6,1.7
26-12-2019 02:00,4.2,4.5,24.5,0.0,4.2,1.5
26-12-2019 03:00,4.8,5.0,23.9,0.0,4.6,1.0
26-12-2019 04:00,4.1,4.6,21.5,0.0,6.9,1.6
26-12-2019 05:00,3.9,5.3,23.8,0.0,5.7,1.3
26-12-2019 06:00,4.1,5.2,27.4,0.0,3.7,2.1
26-12-2019 07:00,4.1,4.7,27.4,0.0,3.5,1.6
26-12-2019 08:00,4.6,5.5,26.9,0.1,3.7,1.3
26-12-2019 09:00,6.0,8.3,26.6,0.4,3.7,1.3
26-12-2019 10:00,6.1,10.4,27.0,0.6,3.4,1.2
26-12-2019 11:00,7.8,22.7,27.3,0.7,3.4,1.5
26-12-2019 12:00,8.7,26.1,27.3,0.8,3.5,1.5
26-12-2019 13:00,9.4,34.6,27.2,0.7,3.8,1.5
26-12-2019 14:00,8.4,28.5,26.7,0.9,4.7,1.7
26-12-2019 15:00,8.6,35.7,23.8,0.9,7.5,2.3
26-12-2019 16:00,8.0,36.5,22.7,0.4,8.0,2.3
26-12-2019 17:00,9.3,46.1,24.2,0.1,6.4,2.1
26-12-2019 18:00,9.1,36.8,24.3,0.1,6.8,3.1
26-12-2019 19:00,8.1,31.2,25.7,0.1,5.8,2.2
26-12-2019 20:00,7.5,27.9,24.4,0.1,6.0,1.4
26-12-2019 21:00,5.5,10.5,24.0,0.1,5.7,1.6
26-12-2019 22:00,6.6,12.6,22.1,0.1,7.9,1.6
26-12-2019 23:00,6.6,10.9,20.9,0.1,8.0,1.6
26-12-2019 24:00,5.8,8.1,20.6,0.1,7.5,0.9
27-12-2019 01:00,6.0,8.0,21.0,0.0,6.5,0.5
27-12-2019 02:00,6.7,9.0,21.9,0.0,5.8,0.4
27-12-2019 03:00,6.9,9.0,21.8,0.0,5.7,0.3
27-12-2019 04:00,7.6,9.9,23.2,0.0,4.5,0.3
27-12-2019 05:00,9.4,11.7,22.7,0.0,4.3,0.2
27-12-2019 06:00,13.0,17.4,20.3,0.0,5.9,0.2
27-12-2019 07:00,14.0,17.7,18.2,0.0,7.1,0.2
27-12-2019 08:00,13.5,17.2,14.6,0.0,10.4,0.2
27-12-2019 09:00,13.9,16.5,11.7,0.4,12.6,0.2
27-12-2019 10:00,16.8,21.2,9.3,1.2,14.5,0.3
27-12-2019 11:00,20.8,27.1,9.8,0.6,13.3,0.2
27-12-2019 12:00,20.2,25.7,10.3,0.8,12.7,0.1
27-12-2019 13:00,19.8,24.3,9.7,1.5,13.4,0.2
27-12-2019 14:00,23.2,32.0,9.0,1.9,13.7,0.1
27-12-2019 15:00,22.1,26.9,12.4,0.6,8.8,0.1
27-12-2019 16:00,17.8,20.0,13.4,0.1,6.2,0.1
27-12-2019 17:00,15.2,15.6,10.1,0.2,9.0,0.0
27-12-2019 18:00,12.6,12.8,15.8,0.0,4.2,0.0
27-12-2019 19:00,9.6,9.9,22.8,0.0,3.2,0.0
27-12-2019 20:00,8.5,8.8,21.0,0.0,4.2,0.1
27-12-2019 21:00,7.9,8.1,21.6,0.0,3.8,0.1
27-12-2019 22:00,10.0,10.4,22.1,0.0,3.6,0.1
27-12-2019 23:00,6.8,7.0,22.1,0.0,3.0,0.1
27-12-2019 24:00,6.1,6.3,22.3,0.0,2.9,0.1
28-12-2019 01:00,5.6,5.8,23.8,0.0,2.3,0.1
28-12-2019 02:00,3.7,3.9,24.5,0.0,2.0,0.1
28-12-2019 03:00,2.8,2.9,26.4,0.0,1.8,0.1
28-12-2019 04:00,3.0,3.1,23.2,0.0,1.7,0.0
28-12-2019 05:00,4.0,4.1,23.6,0.0,1.5,0.0
28-12-2019 06:00,3.6,3.7,22.8,0.0,1.9,0.0
28-12-2019 07:00,3.2,3.3,22.8,0.0,2.1,0.0
28-12-2019 08:00,3.0,3.1,22.5,0.0,2.1,0.0
28-12-2019 09:00,2.8,2.9,<Samp,<Samp,<Samp,<Samp
28-12-2019 10:00,2.7,2.8,23.4,0.3,1.7,0.0
28-12-2019 11:00,2.9,3.1,25.8,0.3,1.5,0.1
28-12-2019 12:00,2.6,2.8,28.4,0.2,1.3,0.1
28-12-2019 13:00,2.6,2.8,29.3,0.2,1.2,0.1
28-12-2019 14:00,2.4,3.2,29.1,0.2,1.1,0.0
28-12-2019 15:00,2.7,5.1,29.2,0.1,1.2,0.0
28-12-2019 16:00,2.5,4.6,28.7,0.1,1.6,0.0
28-12-2019 17:00,2.6,3.9,27.9,0.0,1.9,0.0
28-12-2019 18:00,3.5,4.0,28.5,0.0,2.2,0.0
28-12-2019 19:00,4.6,4.9,28.8,0.0,2.1,0.0
28-12-2019 20:00,5.9,6.2,29.0,0.0,1.9,0.0
28-12-2019 21:00,6.6,6.8,28.0,0.0,2.0,0.0
28-12-2019 22:00,7.2,7.5,26.1,0.0,2.5,0.0
28-12-2019 23:00,7.3,7.6,24.4,0.0,3.0,0.0
28-12-2019 24:00,6.8,7.0,23.6,0.0,3.1,0.0
29-12-2019 01:00,7.8,8.2,24.5,0.0,2.6,0.0
29-12-2019 02:00,4.8,4.9,24.2,0.0,2.7,0.0
29-12-2019 03:00,4.7,4.8,23.4,0.0,3.2,0.0
29-12-2019 04:00,4.7,4.9,25.3,0.0,1.6,0.0
29-12-2019 05:00,5.2,5.4,25.1,0.0,1.4,0.0
29-12-2019 06:00,5.2,5.3,24.6,0.0,1.3,0.0
29-12-2019 07:00,5.2,5.3,23.7,0.0,1.3,0.0
29-12-2019 08:00,5.2,5.3,14.4,0.5,9.6,0.0
29-12-2019 09:00,4.8,5.0,9.1,3.9,13.3,0.0
29-12-2019 10:00,5.2,7.0,15.7,2.5,7.6,0.0
29-12-2019 11:00,4.7,19.7,19.3,1.5,5.6,0.1
29-12-2019 12:00,4.3,16.9,19.2,3.0,9.2,0.2
29-12-2019 13:00,3.7,8.8,21.9,2.0,7.9,0.4
29-12-2019 14:00,3.8,11.4,24.4,0.9,6.4,0.4
29-12-2019 15:00,3.5,7.4,25.8,0.4,5.2,0.2
29-12-2019 16:00,3.5,5.8,26.8,0.3,6.6,0.2
29-12-2019 17:00,3.6,6.6,26.0,0.0,6.5,0.1
29-12-2019 18:00,3.1,4.7,26.1,0.0,5.4,0.0
29-12-2019 19:00,3.5,5.2,28.9,0.0,3.0,0.0
29-12-2019 20:00,2.7,3.8,29.4,0.0,2.4,0.1
29-12-2019 21:00,2.8,4.0,29.6,0.0,2.7,0.4
29-12-2019 22:00,2.9,4.0,29.5,0.0,2.3,0.2
29-12-2019 23:00,2.9,4.2,29.6,0.0,1.9,0.2
29-12-2019 24:00,2.5,3.4,28.3,0.0,2.6,0.2
30-12-2019 01:00,2.4,3.0,28.5,0.0,2.4,0.2
30-12-2019 02:00,2.8,4.5,28.8,0.0,2.7,0.3
30-12-2019 03:00,3.0,3.6,27.8,0.0,2.8,0.3
30-12-2019 04:00,3.7,4.9,27.7,0.0,2.5,0.5
30-12-2019 05:00,4.6,5.7,26.5,0.0,2.7,0.2
30-12-2019 06:00,4.4,7.4,24.7,0.1,3.1,0.1
30-12-2019 07:00,5.5,29.8,25.5,0.1,3.9,0.1
30-12-2019 08:00,5.8,33.8,26.0,0.1,4.3,0.1
30-12-2019 09:00,4.7,25.2,25.5,0.2,5.3,0.0
30-12-2019 10:00,7.5,47.0,23.5,0.4,6.9,0.0
30-12-2019 11:00,3.2,12.0,22.7,0.5,7.3,0.0
30-12-2019 12:00,2.6,3.6,23.1,0.6,7.3,0.0
30-12-2019 13:00,3.9,5.3,22.4,1.0,8.4,0.0
30-12-2019 14:00,2.5,2.9,24.0,0.9,7.3,0.0
30-12-2019 15:00,1.9,2.1,26.4,0.5,6.8,0.0
30-12-2019 16:00,1.5,1.7,28.6,0.4,7.4,0.0
30-12-2019 17:00,2.1,2.4,30.5,0.2,6.5,0.0
30-12-2019 18:00,2.3,2.6,31.5,0.1,5.7,0.0
30-12-2019 19:00,2.5,2.7,30.8,0.1,5.5,0.0
30-12-2019 20:00,2.7,2.8,30.8,0.0,6.6,0.0
30-12-2019 21:00,2.7,2.8,31.2,0.0,6.8,0.0
30-12-2019 22:00,2.8,2.9,26.5,0.1,12.2,0.0
30-12-2019 23:00,2.5,2.6,26.7,0.1,11.7,0.0
30-12-2019 24:00,2.3,2.3,26.9,0.1,10.5,0.0
31-12-2019 01:00,2.0,2.1,29.8,0.1,7.4,0.0
31-12-2019 02:00,1.8,1.9,27.6,0.2,9.2,0.0
31-12-2019 03:00,1.6,1.7,26.3,0.1,9.7,0.0
31-12-2019 04:00,1.5,1.6,24.9,0.1,10.7,0.0
31-12-2019 05:00,1.5,1.6,23.5,0.1,11.9,0.0
31-12-2019 06:00,1.6,1.7,22.0,0.2,13.0,0.0
31-12-2019 07:00,1.7,1.8,20.4,0.2,14.5,0.0
31-12-2019 08:00,1.7,1.8,16.7,0.5,19.5,0.0
31-12-2019 09:00,2.4,2.5,14.7,2.0,21.2,0.0
31-12-2019 10:00,2.6,2.7,25.8,1.4,8.9,0.0
31-12-2019 11:00,2.3,2.5,27.4,1.9,7.2,0.0
31-12-2019 12:00,3.2,4.2,27.9,1.9,6.4,0.0
31-12-2019 13:00,5.8,8.2,28.2,1.7,6.7,0.0
31-12-2019 14:00,5.2,6.8,27.8,1.9,7.5,0.0
31-12-2019 15:00,6.5,9.1,26.3,1.4,8.5,0.0
31-12-2019 16:00,5.7,8.0,24.9,0.8,10.0,0.0
31-12-2019 17:00,6.3,8.0,21.6,0.2,13.1,0.0
31-12-2019 18:00,10.2,12.7,17.7,0.1,17.1,0.0
31-12-2019 19:00,10.7,12.4,13.3,0.3,19.9,0.0
31-12-2019 20:00,13.8,15.1,21.9,0.0,9.0,0.0
31-12-2019 21:00,16.6,21.2,21.5,0.0,6.3,0.0
31-12-2019 22:00,5.7,5.9,22.7,0.0,2.8,0.0
31-12-2019 23:00,6.4,6.8,22.2,0.0,2.3,0.0
31-12-2019 24:00,4.2,4.5,21.8,0.0,2.1,0.0
01-01-2020 01:00,4.9,5.1,20.5,0.0,3.2,0.0
01-01-2020 02:00,7.7,8.1,20.5,0.0,3.3,0.0
01-01-2020 03:00,8.2,8.5,19.9,0.0,3.7,0.0
01-01-2020 04:00,8.5,8.8,21.0,0.0,3.0,0.0
01-01-2020 05:00,8.0,8.3,22.0,0.0,1.8,0.0
01-01-2020 06:00,6.9,7.3,22.0,0.0,1.4,0.0
01-01-2020 07:00,5.0,5.1,21.0,0.0,1.5,0.0
01-01-2020 08:00,3.6,3.7,20.1,0.0,2.0,0.0
01-01-2020 09:00,2.8,2.9,20.2,0.1,1.8,0.0
01-01-2020 10:00,2.7,2.8,20.4,0.2,1.3,0.0
01-01-2020 11:00,2.7,2.8,20.1,0.5,1.5,0.0
01-01-2020 12:00,3.6,3.8,20.8,0.5,1.3,0.0
01-01-2020 13:00,2.9,3.0,21.4,0.4,1.3,0.0
01-01-2020 14:00,3.0,3.2,24.5,0.2,1.2,0.0
01-01-2020 15:00,3.3,3.3,26.6,0.1,1.4,0.0
01-01-2020 16:00,3.6,3.7,26.0,0.1,1.7,0.0
01-01-2020 17:00,3.4,3.5,23.9,0.0,2.3,0.0
01-01-2020 18:00,3.4,3.5,22.2,0.0,2.0,0.0
01-01-2020 19:00,3.7,3.8,23.1,0.0,1.9,0.0
01-01-2020 20:00,2.0,2.1,26.0,0.0,1.0,0.0
01-01-2020 21:00,1.4,1.4,28.6,0.0,1.0,0.0
01-01-2020 22:00,1.2,1.2,29.1,0.0,1.6,0.0
01-01-2020 23:00,1.2,1.2,30.7,0.0,1.3,0.0
01-01-2020 24:00,1.1,1.2,33.0,0.0,1.0,0.0
02-01-2020 01:00,1.1,1.2,35.5,0.0,0.8,0.0
02-01-2020 02:00,1.1,1.1,37.1,0.0,0.8,0.0
02-01-2020 03:00,1.0,1.1,37.8,0.0,0.7,0.0
02-01-2020 04:00,2.1,2.2,36.2,0.0,1.6,0.0
02-01-2020 05:00,3.5,3.6,35.8,0.0,2.1,0.0
02-01-2020 06:00,6.4,6.5,33.5,0.0,3.6,0.1
02-01-2020 07:00,9.2,9.4,31.0,0.0,5.1,0.1
02-01-2020 08:00,12.1,12.6,27.7,0.0,7.6,0.1
02-01-2020 09:00,14.3,15.0,21.9,0.5,11.0,0.1
02-01-2020 10:00,13.7,15.2,25.5,1.0,8.3,0.1
02-01-2020 11:00,11.4,13.3,29.3,0.8,4.8,0.1
02-01-2020 12:00,11.5,14.1,28.4,1.5,5.7,0.1
02-01-2020 13:00,12.3,15.7,28.2,1.7,5.4,0.3
02-01-2020 14:00,13.3,19.3,27.9,1.6,6.0,0.7
02-01-2020 15:00,12.8,17.7,28.6,0.9,5.0,0.3
02-01-2020 16:00,10.2,11.7,26.7,0.7,6.3,0.1
02-01-2020 17:00,8.9,9.8,23.0,0.4,9.2,0.1
02-01-2020 18:00,9.9,11.5,24.3,0.2,7.2,0.0
02-01-2020 19:00,9.2,9.9,25.7,0.1,5.9,0.0
02-01-2020 20:00,10.4,11.9,25.3,0.1,6.0,0.0
02-01-2020 21:00,10.7,12.7,25.0,0.0,6.2,0.0
02-01-2020 22:00,11.3,13.1,18.9,0.3,11.7,0.0
02-01-2020 23:00,10.4,12.1,13.6,0.3,15.5,0.0
02-01-2020 24:00,11.7,13.8,16.9,0.0,13.4,0.0
03-01-2020 01:00,10.8,13.0,25.2,0.0,7.4,0.1
03-01-2020 02:00,6.1,12.3,30.8,0.0,4.0,0.3
03-01-2020 03:00,7.9,13.2,30.5,0.0,3.9,0.3
03-01-2020 04:00,4.2,6.2,29.9,0.0,3.8,0.4
03-01-2020 05:00,4.0,4.9,29.2,0.0,3.9,0.3
03-01-2020 06:00,4.7,7.2,26.2,0.0,6.5,0.3
03-01-2020 07:00,6.4,10.3,19.8,0.0,12.5,0.3
03-01-2020 08:00,7.5,14.5,20.4,0.2,11.3,0.2
03-01-2020 09:00,7.7,10.4,17.3,2.4,14.9,0.2
03-01-2020 10:00,7.7,9.5,26.1,0.8,4.8,0.3
03-01-2020 11:00,8.1,10.3,25.0,1.5,5.8,0.5
03-01-2020 12:00,9.0,10.4,25.6,1.3,4.7,0.3
03-01-2020 13:00,10.2,12.2,25.0,1.2,5.2,0.3
03-01-2020 14:00,11.1,13.1,24.9,1.0,5.0,0.2
03-01-2020 15:00,11.4,13.0,23.3,1.3,6.8,0.2
03-01-2020 16:00,11.4,13.2,22.5,0.5,6.4,0.2
03-01-2020 17:00,11.9,14.2,21.4,0.0,7.1,0.1
03-01-2020 18:00,12.0,13.6,20.5,0.0,7.6,0.1
03-01-2020 19:00,11.8,13.1,21.1,0.0,6.2,0.1
03-01-2020 20:00,11.4,12.6,24.0,0.0,3.3,0.1
03-01-2020 21:00,11.6,13.4,14.1,0.2,14.0,0.1
03-01-2020 22:00,12.4,14.0,16.9,0.0,8.8,0.1
03-01-2020 23:00,11.6,13.2,22.4,0.0,3.0,0.0
03-01-2020 24:00,7.8,9.0,24.4,0.0,2.4,0.0
04-01-2020 01:00,7.9,8.7,28.3,0.0,1.7,0.0
04-01-2020 02:00,7.9,8.7,28.5,0.0,1.4,0.0
04-01-2020 03:00,7.0,7.6,26.5,0.0,4.1,0.0
04-01-2020 04:00,3.6,3.8,26.8,0.0,3.8,0.0
04-01-2020 05:00,3.1,3.6,18.0,0.5,10.3,0.0
04-01-2020 06:00,2.7,3.3,20.1,0.0,5.5,0.0
04-01-2020 07:00,3.3,4.5,10.7,1.6,13.8,0.0
04-01-2020 08:00,3.7,4.4,9.7,1.2,17.5,0.0
04-01-2020 09:00,4.8,5.8,19.5,0.9,7.9,0.0
04-01-2020 10:00,5.2,6.9,24.6,0.3,2.0,0.0
04-01-2020 11:00,4.8,6.2,23.6,1.1,3.8,0.1
04-01-2020 12:00,4.3,5.4,21.4,3.1,8.9,2.9
04-01-2020 13:00,3.9,4.6,20.2,2.7,8.8,2.9
04-01-2020 14:00,4.2,4.9,23.9,1.4,4.9,1.1
04-01-2020 15:00,4.8,5.8,25.3,0.9,5.3,2.0
04-01-2020 16:00,4.7,5.7,28.0,0.4,4.8,2.2
04-01-2020 17:00,4.7,5.8,28.2,0.0,4.0,1.3
04-01-2020 18:00,4.2,5.2,29.2,0.0,3.5,0.5
04-01-2020 19:00,4.0,4.2,30.2,0.0,2.2,0.3
04-01-2020 20:00,5.1,5.7,30.4,0.0,1.7,0.2
04-01-2020 21:00,4.7,5.3,27.9,0.0,2.4,0.1
04-01-2020 22:00,5.5,6.0,28.6,0.0,1.8,0.1
04-01-2020 23:00,3.7,4.1,29.0,0.0,1.6,0.1
04-01-2020 24:00,3.6,4.0,28.1,0.0,1.8,0.0
05-01-2020 01:00,3.9,4.1,27.8,0.0,1.3,0.0
05-01-2020 02:00,4.4,4.7,28.8,0.0,0.9,0.0
05-01-2020 03:00,3.6,3.6,30.0,0.0,0.7,0.0
05-01-2020 04:00,2.4,2.4,31.0,0.0,0.5,0.0
05-01-2020 05:00,1.9,1.9,31.6,0.0,0.2,0.0
05-01-2020 06:00,1.8,1.9,31.3,0.0,0.2,0.0
05-01-2020 07:00,1.6,1.6,33.3,0.0,0.1,0.0
05-01-2020 08:00,1.8,1.9,37.8,0.0,0.0,0.0
05-01-2020 09:00,1.3,1.5,38.0,0.0,0.0,0.0
05-01-2020 10:00,1.5,2.2,36.3,0.0,0.0,0.0
05-01-2020 11:00,1.5,2.7,35.1,0.0,0.0,0.0
05-01-2020 12:00,1.6,4.2,34.1,0.0,0.0,0.0
05-01-2020 13:00,2.1,8.7,34.0,0.0,0.0,0.0
05-01-2020 14:00,2.2,9.7,35.9,0.0,0.0,0.0
05-01-2020 15:00,2.4,10.4,35.4,0.0,0.0,0.0
05-01-2020 16:00,2.9,12.3,34.9,0.0,0.0,0.0
05-01-2020 17:00,2.9,13.0,34.2,0.0,0.1,0.0
05-01-2020 18:00,4.1,16.8,34.4,0.0,0.1,0.0
05-01-2020 19:00,4.2,18.8,33.9,0.0,0.2,0.0
05-01-2020 20:00,4.0,16.8,34.0,0.0,0.1,0.0
05-01-2020 21:00,5.4,20.8,33.6,0.0,0.1,0.0
05-01-2020 22:00,5.5,21.3,32.5,0.0,0.3,0.0
05-01-2020 23:00,6.7,26.7,29.6,0.0,1.4,0.0
05-01-2020 24:00,6.6,22.7,26.1,0.0,4.3,0.0
06-01-2020 01:00,6.5,17.9,29.1,0.0,0.3,0.0
06-01-2020 02:00,7.5,13.0,24.7,0.0,4.6,0.0
06-01-2020 03:00,7.0,9.8,23.5,0.1,5.5,0.0
06-01-2020 04:00,6.1,7.7,20.2,0.1,8.9,0.0
06-01-2020 05:00,6.7,8.3,22.0,0.0,7.5,0.0
06-01-2020 06:00,6.9,8.5,18.9,0.4,11.5,0.1
06-01-2020 07:00,7.4,9.9,15.9,0.2,14.1,0.3
06-01-2020 08:00,6.6,9.5,17.8,0.3,14.1,0.3
06-01-2020 09:00,7.1,10.3,18.2,2.5,14.5,1.3
06-01-2020 10:00,4.4,5.8,21.0,3.4,12.3,2.4
06-01-2020 11:00,5.6,7.7,20.3,5.3,13.8,2.1
06-01-2020 12:00,6.2,8.4,20.7,5.5,14.1,1.6
06-01-2020 13:00,6.1,7.8,20.8,5.2,13.8,1.7
06-01-2020 14:00,6.1,7.1,22.5,4.7,11.7,1.8
06-01-2020 15:00,6.6,7.5,25.6,2.7,8.8,0.7
06-01-2020 16:00,7.5,8.3,28.5,0.6,5.9,0.3
06-01-2020 17:00,7.1,8.0,27.4,0.1,6.9,0.2
06-01-2020 18:00,7.6,8.7,25.9,0.0,7.6,0.3
06-01-2020 19:00,8.4,9.6,25.1,0.0,7.1,0.3
06-01-2020 20:00,10.5,12.3,21.9,0.0,8.9,0.3
06-01-2020 21:00,13.1,17.2,9.9,4.5,21.1,0.1
06-01-2020 22:00,18.5,24.9,6.4,1.4,23.5,0.1
06-01-2020 23:00,18.8,24.2,2.6,10.8,28.8,0.2
06-01-2020 24:00,14.8,17.8,2.9,5.9,26.2,0.2
07-01-2020 01:00,15.0,16.8,12.4,0.0,16.0,0.2
07-01-2020 02:00,17.3,18.9,20.5,0.0,8.3,0.2
07-01-2020 03:00,12.3,12.9,26.7,0.0,5.1,0.2
07-01-2020 04:00,4.2,4.4,31.5,0.0,2.3,0.2
07-01-2020 05:00,2.3,2.5,32.2,0.0,1.1,0.2
07-01-2020 06:00,2.3,2.6,31.5,0.0,1.0,0.2
07-01-2020 07:00,2.6,3.4,28.1,0.0,3.8,0.1
07-01-2020 08:00,3.0,4.3,24.8,0.0,5.5,0.1
07-01-2020 09:00,3.1,4.4,28.7,0.1,1.4,0.1
07-01-2020 10:00,3.3,5.2,23.4,2.3,7.5,0.1
07-01-2020 11:00,3.7,6.9,24.9,2.7,4.7,0.2
07-01-2020 12:00,3.4,7.2,27.2,2.2,3.7,0.2
07-01-2020 13:00,3.0,5.1,29.7,1.6,2.8,0.2
07-01-2020 14:00,3.4,8.6,30.6,1.5,3.1,1.2
07-01-2020 15:00,3.5,8.5,29.8,1.2,4.2,3.6
07-01-2020 16:00,3.8,10.4,27.9,0.8,6.1,1.9
07-01-2020 17:00,5.1,13.9,25.0,0.7,8.8,0.4
07-01-2020 18:00,6.6,18.8,23.0,0.4,10.0,0.2
07-01-2020 19:00,8.3,15.7,21.5,0.3,10.8,0.1
07-01-2020 20:00,9.7,17.2,17.7,0.5,14.9,0.1
07-01-2020 21:00,10.1,15.3,16.0,0.6,15.7,0.1
07-01-2020 22:00,10.6,15.9,18.7,0.1,12.6,0.1
07-01-2020 23:00,9.8,15.1,18.7,0.2,11.9,0.1
07-01-2020 24:00,9.3,12.2,21.6,0.1,8.7,0.1
08-01-2020 01:00,9.2,11.7,21.9,0.0,8.2,0.0
08-01-2020 02:00,8.8,10.9,19.2,0.0,7.6,0.0
08-01-2020 03:00,6.1,7.0,23.3,0.0,6.9,0.0
08-01-2020 04:00,5.3,6.1,30.8,0.0,5.3,0.0
08-01-2020 05:00,5.6,6.8,3.8,1.2,23.5,0.0
08-01-2020 06:00,8.4,11.4,3.7,0.2,20.4,0.0
08-01-2020 07:00,9.8,12.9,7.8,0.0,14.3,0.0
08-01-2020 08:00,8.8,10.4,7.7,0.1,13.1,0.0
08-01-2020 09:00,10.2,11.7,10.6,1.8,11.5,0.0
08-01-2020 10:00,13.2,14.5,13.1,5.6,13.1,0.0
08-01-2020 11:00,17.1,20.0,21.0,2.3,6.7,0.1
08-01-2020 12:00,17.1,20.5,25.8,1.9,4.2,0.1
08-01-2020 13:00,15.5,16.7,28.8,1.2,3.6,0.1
08-01-2020 14:00,12.6,13.5,32.7,0.3,2.0,0.1
08-01-2020 15:00,6.0,6.7,34.9,0.2,1.6,0.1
08-01-2020 16:00,2.2,3.2,34.6,0.1,1.7,0.2
08-01-2020 17:00,1.6,2.3,32.1,0.0,0.6,0.0
08-01-2020 18:00,1.5,1.8,30.3,0.0,0.5,0.0
08-01-2020 19:00,1.6,2.5,28.2,0.0,0.4,0.0
08-01-2020 20:00,2.2,3.9,28.8,0.0,0.2,0.0
08-01-2020 21:00,1.8,2.6,29.7,0.0,0.2,0.0
08-01-2020 22:00,1.8,2.4,30.6,0.0,0.2,0.0
08-01-2020 23:00,1.6,2.0,32.2,0.0,0.3,0.0
08-01-2020 24:00,1.5,2.1,33.5,0.0,0.2,0.0
09-01-2020 01:00,1.5,1.8,33.9,0.0,0.2,0.0
09-01-2020 02:00,1.4,1.7,35.0,0.0,0.1,0.0
09-01-2020 03:00,1.6,1.9,35.5,0.0,0.0,0.0
09-01-2020 04:00,1.6,1.9,34.8,0.0,0.3,0.0
09-01-2020 05:00,1.8,2.5,35.2,0.0,0.3,0.0
09-01-2020 06:00,2.1,3.3,35.2,0.0,0.5,0.0
09-01-2020 07:00,2.5,6.4,36.1,0.0,0.3,0.0
09-01-2020 08:00,2.9,8.4,30.1,0.1,5.7,0.0
09-01-2020 09:00,3.0,7.5,29.1,1.0,6.2,0.0
09-01-2020 10:00,2.9,7.4,32.2,1.3,3.4,0.0
09-01-2020 11:00,3.3,9.7,34.1,0.8,1.7,<Samp
09-01-2020 12:00,5.2,20.9,<Samp,1.3,2.6,Down
09-01-2020 13:00,7.0,28.1,Calib,0.8,1.8,Down
09-01-2020 14:00,5.9,21.8,32.9,0.7,2.0,Zero
09-01-2020 15:00,6.2,24.7,34.3,0.8,2.8,<Samp
09-01-2020 16:00,7.5,33.3,32.6,0.6,5.1,0.4
09-01-2020 17:00,9.5,42.1,30.3,0.1,6.6,0.5
09-01-2020 18:00,8.0,35.8,30.1,0.1,6.5,0.3
09-01-2020 19:00,8.6,38.7,25.8,0.1,11.4,0.9
09-01-2020 20:00,8.1,31.1,19.9,0.2,16.5,1.1
09-01-2020 21:00,8.1,29.3,16.8,0.3,20.8,0.6
09-01-2020 22:00,8.4,28.2,18.8,0.3,17.8,0.4
09-01-2020 23:00,7.8,23.3,26.7,0.1,8.6,0.5
09-01-2020 24:00,8.1,17.8,24.7,0.1,10.5,0.4
